urlId,keywordId
8228,27594
8229,10194
8229,14161
8229,17425
8229,21669
8229,23294
8229,24674
8230,4938
8231,4938
8232,1164
8232,21494
8233,21494
8234,12957
8234,12957
8234,14621
8234,21893
8234,22576
8234,22576
8235,1164
8236,22070
8236,22565
8237,18447
8238,9932
8239,4057
8239,5089
8239,27520
8240,4057
8240,14431
8241,5912
8242,4057
8242,19330
8243,1614
8243,13662
8243,20424
8243,24335
8244,14431
8245,11795
8246,19330
8247,19330
8248,1986
8248,12361
8248,12685
8248,14353
8248,15625
8248,16953
8248,17202
8248,18350
8248,18477
8248,19059
8248,20813
8249,3207
8249,5559
8249,8564
8249,14754
8249,14804
8249,16222
8249,16393
8249,17843
8249,18793
8249,19631
8249,25637
8249,26435
8250,22070
8250,22565
8251,1614
8251,14927
8252,1986
8252,6614
8252,12361
8252,12685
8252,13030
8252,14353
8252,14900
8252,15625
8252,16222
8252,16953
8252,17202
8252,17787
8252,18350
8252,19615
8252,20008
8252,20813
8252,21494
8252,23022
8252,24108
8252,24251
8252,25637
8252,26819
8252,27215
8252,27352
8252,27467
8253,2759
8253,3134
8253,5784
8253,6279
8253,6604
8253,14431
8253,15256
8253,15333
8253,15801
8253,15802
8253,18263
8253,20008
8253,22454
8253,23022
8253,23170
8253,23952
8253,24251
8253,26032
8253,26087
8253,26087
8254,10676
8254,23952
8255,3258
8255,6752
8255,20813
8255,26032
8256,15761
8257,1074
8257,2337
8257,3119
8258,3221
8259,6081
8260,7615
8261,17387
8262,7277
8263,5584
8263,20006
8263,22155
8263,25830
8264,20412
8265,10697
8266,3476
8266,13883
8266,18861
8267,9699
8268,10188
8269,2488
8270,1987
8270,7703
8270,8157
8270,12805
8270,14607
8270,14608
8270,20762
8271,14902
8272,421
8273,16167
8274,2462
8275,1987
8275,7703
8275,12805
8275,14607
8275,14608
8275,18823
8275,21517
8275,25319
8276,20762
8277,3886
8278,9551
8279,3588
8279,19944
8280,26643
8281,348
8281,3588
8281,11880
8281,11880
8281,19944
8281,23589
8282,20497
8283,2249
8283,3556
8283,12481
8284,27147
8285,12449
8285,22041
8285,26694
8286,7465
8286,11173
8286,27147
8287,8232
8288,7084
8289,3457
8289,3487
8289,3994
8289,10886
8289,15276
8289,16369
8289,19258
8289,24732
8290,16369
8291,15629
8291,27056
8292,7706
8292,8401
8293,4636
8294,9294
8295,383
8295,528
8295,1049
8295,2037
8295,3004
8295,3765
8295,4838
8295,5419
8295,5998
8295,6750
8295,8324
8295,9069
8295,9633
8295,10132
8295,10815
8295,10950
8295,11642
8295,13093
8295,13710
8295,14300
8295,14784
8295,14801
8295,15016
8295,15857
8295,15883
8295,16270
8295,16918
8295,17418
8295,18238
8295,20638
8295,22954
8295,23178
8295,23258
8295,24903
8295,25512
8295,26191
8295,26274
8295,27437
8296,5320
8297,20286
8298,12237
8299,4170
8299,5142
8300,58
8300,97
8300,99
8300,105
8300,221
8300,244
8300,443
8300,504
8300,626
8300,626
8300,636
8300,652
8300,842
8300,930
8300,930
8300,1053
8300,1336
8300,1336
8300,1342
8300,1351
8300,1413
8300,1437
8300,1457
8300,1459
8300,1466
8300,1493
8300,1493
8300,1599
8300,1820
8300,1860
8300,1860
8300,1897
8300,2196
8300,2217
8300,2320
8300,2321
8300,2321
8300,2325
8300,2325
8300,2330
8300,2501
8300,2501
8300,2518
8300,2550
8300,2576
8300,2674
8300,2674
8300,2891
8300,3008
8300,3010
8300,3010
8300,3110
8300,3164
8300,3263
8300,3453
8300,3482
8300,3482
8300,3672
8300,3696
8300,3724
8300,3814
8300,3857
8300,4092
8300,4123
8300,4124
8300,4239
8300,4242
8300,4242
8300,4356
8300,4396
8300,4396
8300,4415
8300,4417
8300,4594
8300,4680
8300,4685
8300,4685
8300,4794
8300,4795
8300,4843
8300,4882
8300,4931
8300,5050
8300,5050
8300,5081
8300,5090
8300,5091
8300,5124
8300,5184
8300,5184
8300,5211
8300,5228
8300,5440
8300,5515
8300,5523
8300,5796
8300,5796
8300,5934
8300,5935
8300,5935
8300,6172
8300,6172
8300,6214
8300,6353
8300,6372
8300,6372
8300,6391
8300,6459
8300,6505
8300,6509
8300,6570
8300,6570
8300,6702
8300,6735
8300,6762
8300,6854
8300,7032
8300,7074
8300,7158
8300,7163
8300,7284
8300,7284
8300,7316
8300,7349
8300,7349
8300,7431
8300,7460
8300,7571
8300,7722
8300,7747
8300,7855
8300,7855
8300,7875
8300,8079
8300,8120
8300,8169
8300,8402
8300,8437
8300,8514
8300,8655
8300,8666
8300,8666
8300,8764
8300,8930
8300,8951
8300,9026
8300,9052
8300,9081
8300,9088
8300,9255
8300,9257
8300,9258
8300,9259
8300,9529
8300,9541
8300,9692
8300,9703
8300,9710
8300,9747
8300,9767
8300,9783
8300,9789
8300,9791
8300,9943
8300,10043
8300,10101
8300,10203
8300,10203
8300,10231
8300,10236
8300,10236
8300,10241
8300,10253
8300,10253
8300,10366
8300,10368
8300,10385
8300,10426
8300,10433
8300,10457
8300,10457
8300,10482
8300,10623
8300,10623
8300,10647
8300,10648
8300,10778
8300,10827
8300,10849
8300,10875
8300,10939
8300,11097
8300,11155
8300,11260
8300,11282
8300,11282
8300,11291
8300,11297
8300,11350
8300,11409
8300,11420
8300,11424
8300,11505
8300,11683
8300,11688
8300,11688
8300,11701
8300,11703
8300,11786
8300,11848
8300,11919
8300,11925
8300,11939
8300,11952
8300,12118
8300,12134
8300,12149
8300,12214
8300,12214
8300,12223
8300,12223
8300,12442
8300,12526
8300,12535
8300,12539
8300,12677
8300,13050
8300,13057
8300,13057
8300,13075
8300,13128
8300,13195
8300,13400
8300,13400
8300,13447
8300,13447
8300,13506
8300,13701
8300,13701
8300,13716
8300,13737
8300,13813
8300,13849
8300,13855
8300,13938
8300,14034
8300,14144
8300,14283
8300,14326
8300,14421
8300,14437
8300,14437
8300,14601
8300,14644
8300,14654
8300,14705
8300,14705
8300,14718
8300,14923
8300,14925
8300,15075
8300,15185
8300,15192
8300,15225
8300,15240
8300,15245
8300,15248
8300,15318
8300,15375
8300,15403
8300,15441
8300,15615
8300,15640
8300,15658
8300,15665
8300,15668
8300,15668
8300,15676
8300,15764
8300,15810
8300,15812
8300,15919
8300,15945
8300,16160
8300,16361
8300,16457
8300,16539
8300,16640
8300,16673
8300,16693
8300,16761
8300,16820
8300,16887
8300,16937
8300,16937
8300,16991
8300,17001
8300,17024
8300,17055
8300,17077
8300,17094
8300,17094
8300,17127
8300,17175
8300,17175
8300,17176
8300,17176
8300,17322
8300,17366
8300,17367
8300,17424
8300,17424
8300,17483
8300,17518
8300,17803
8300,17855
8300,17911
8300,17978
8300,18058
8300,18201
8300,18204
8300,18239
8300,18259
8300,18308
8300,18386
8300,18387
8300,18387
8300,18408
8300,18416
8300,18553
8300,18553
8300,18627
8300,18642
8300,18663
8300,18705
8300,18705
8300,18769
8300,18788
8300,18805
8300,18815
8300,19105
8300,19153
8300,19239
8300,19322
8300,19372
8300,19374
8300,19385
8300,19490
8300,19510
8300,19663
8300,19684
8300,19707
8300,19783
8300,19783
8300,19784
8300,19785
8300,19808
8300,19885
8300,19908
8300,19908
8300,19910
8300,20044
8300,20176
8300,20188
8300,20188
8300,20190
8300,20274
8300,20288
8300,20400
8300,20448
8300,20449
8300,20466
8300,20472
8300,20560
8300,20739
8300,20739
8300,20747
8300,20747
8300,20836
8300,21027
8300,21154
8300,21276
8300,21291
8300,21291
8300,21575
8300,21638
8300,21694
8300,21707
8300,21724
8300,21777
8300,21783
8300,21836
8300,21858
8300,21871
8300,21974
8300,22038
8300,22064
8300,22121
8300,22163
8300,22268
8300,22286
8300,22360
8300,22361
8300,22361
8300,22427
8300,22713
8300,22766
8300,22785
8300,22786
8300,22786
8300,22896
8300,22900
8300,22900
8300,22915
8300,22925
8300,22946
8300,23013
8300,23065
8300,23066
8300,23067
8300,23073
8300,23073
8300,23083
8300,23361
8300,23361
8300,23644
8300,23694
8300,23708
8300,23857
8300,23864
8300,23864
8300,23867
8300,23876
8300,23975
8300,24003
8300,24035
8300,24086
8300,24192
8300,24289
8300,24323
8300,24323
8300,24377
8300,24435
8300,24499
8300,24527
8300,24527
8300,24545
8300,24700
8300,24805
8300,24830
8300,24851
8300,24893
8300,24895
8300,24969
8300,24974
8300,24997
8300,25248
8300,25249
8300,25362
8300,25371
8300,25549
8300,25662
8300,25800
8300,26086
8300,26097
8300,26153
8300,26259
8300,26260
8300,26312
8300,26324
8300,26353
8300,26367
8300,26374
8300,26383
8300,26496
8300,26644
8300,26657
8300,26657
8300,26668
8300,26668
8300,26948
8300,26993
8300,27233
8300,27261
8300,27261
8300,27269
8300,27326
8300,27390
8300,27442
8300,27502
8300,27563
8300,27611
8301,229
8301,727
8301,1138
8301,1252
8301,4246
8301,5940
8301,6108
8301,6944
8301,8075
8301,8797
8301,9663
8301,10485
8301,12358
8301,14333
8301,14768
8301,15620
8301,16849
8301,18063
8301,21319
8301,21393
8301,22216
8301,22408
8301,23982
8301,26225
8301,26457
8301,27399
8302,4170
8303,4262
8303,6368
8303,7203
8303,12494
8303,16087
8303,24253
8303,27057
8303,27404
8304,1177
8304,2163
8304,2901
8304,4810
8304,6054
8304,8251
8304,8408
8304,9454
8304,9744
8304,10057
8304,11566
8304,12372
8304,16392
8304,16460
8304,18493
8304,19279
8304,20105
8304,20561
8304,22632
8304,23893
8304,26570
8304,27220
8304,27368
8304,27535
8305,9250
8306,5101
8307,8237
8308,14272
8309,1124
8309,6046
8309,6422
8309,9709
8309,10212
8309,11857
8309,14272
8309,14396
8309,17213
8309,23351
8309,24964
8309,25962
8309,26574
8310,13069
8311,2755
8312,13502
8313,353
8313,5494
8313,18211
8313,21747
8313,27415
8314,13042
8315,2914
8315,12732
8315,12733
8316,24956
8317,19280
8318,8440
8318,19922
8319,3600
8319,3772
8319,7309
8320,510
8320,525
8320,745
8320,2078
8320,2435
8320,3530
8320,3934
8320,4293
8320,4743
8320,4911
8320,4985
8320,4985
8320,6336
8320,6484
8320,8539
8320,8800
8320,9370
8320,9511
8320,9830
8320,10568
8320,10861
8320,10862
8320,12462
8320,12804
8320,13325
8320,14303
8320,14921
8320,15344
8320,15791
8320,19075
8320,19725
8320,19725
8320,21274
8320,23146
8320,23155
8320,24059
8320,24059
8320,24537
8320,24908
8320,24920
8321,746
8321,1433
8321,1821
8321,1832
8321,3995
8321,4078
8321,4665
8321,5012
8321,5286
8321,5287
8321,5424
8321,5572
8321,5703
8321,5739
8321,6974
8321,7122
8321,7311
8321,7789
8321,8359
8321,9511
8321,10555
8321,11214
8321,11486
8321,12320
8321,12906
8321,15035
8321,15901
8321,16122
8321,16404
8321,17307
8321,18177
8321,18609
8321,19582
8321,19947
8321,19981
8321,20514
8321,20516
8321,20812
8321,21069
8321,21639
8321,21958
8321,22084
8321,22983
8321,23287
8321,23457
8321,23789
8321,26583
8321,26625
8321,26726
8321,26728
8321,26729
8321,27481
8321,27554
8322,43
8322,213
8322,238
8322,308
8322,524
8322,561
8322,726
8322,726
8322,906
8322,1246
8322,1279
8322,1583
8322,1655
8322,1656
8322,1758
8322,1962
8322,2122
8322,2524
8322,2539
8322,2675
8322,2720
8322,2769
8322,2953
8322,2985
8322,3084
8322,3094
8322,3094
8322,3272
8322,3398
8322,3462
8322,3526
8322,3569
8322,3575
8322,3629
8322,3629
8322,3734
8322,3917
8322,3931
8322,4037
8322,4172
8322,4203
8322,4207
8322,4233
8322,4352
8322,4470
8322,4550
8322,4620
8322,4669
8322,5143
8322,5384
8322,5389
8322,5462
8322,5510
8322,5534
8322,5566
8322,5748
8322,5748
8322,5771
8322,5849
8322,5887
8322,6169
8322,6404
8322,6447
8322,6468
8322,6803
8322,6845
8322,6980
8322,6980
8322,7060
8322,7258
8322,7309
8322,7509
8322,7517
8322,7582
8322,7728
8322,7813
8322,8058
8322,8317
8322,8393
8322,8443
8322,8588
8322,8592
8322,8796
8322,8994
8322,8995
8322,9021
8322,9040
8322,9070
8322,9327
8322,9510
8322,9595
8322,9800
8322,9824
8322,9869
8322,10033
8322,10130
8322,10131
8322,10198
8322,10268
8322,10562
8322,10995
8322,11508
8322,11536
8322,11736
8322,11845
8322,11957
8322,12058
8322,12174
8322,12242
8322,12261
8322,12265
8322,12452
8322,12718
8322,12756
8322,12768
8322,12776
8322,12818
8322,12883
8322,12902
8322,13034
8322,13222
8322,13294
8322,13438
8322,13535
8322,13708
8322,14105
8322,14332
8322,14689
8322,14836
8322,14856
8322,14886
8322,15004
8322,15006
8322,15046
8322,15054
8322,15132
8322,15134
8322,15181
8322,15292
8322,15556
8322,15595
8322,16155
8322,16259
8322,16298
8322,16407
8322,16438
8322,16540
8322,16645
8322,16646
8322,16649
8322,16690
8322,16700
8322,16773
8322,16838
8322,16867
8322,16894
8322,17201
8322,17566
8322,17910
8322,18014
8322,18022
8322,18181
8322,18188
8322,18734
8322,18750
8322,18752
8322,18762
8322,18879
8322,18994
8322,19071
8322,19172
8322,19177
8322,19325
8322,19449
8322,19556
8322,19592
8322,19835
8322,19856
8322,19928
8322,19952
8322,19960
8322,20065
8322,20116
8322,20136
8322,20248
8322,20365
8322,20492
8322,20505
8322,20507
8322,20995
8322,21050
8322,21086
8322,21123
8322,21225
8322,21284
8322,21507
8322,21519
8322,21601
8322,21675
8322,21750
8322,21928
8322,21957
8322,22002
8322,22250
8322,22264
8322,22275
8322,22596
8322,22606
8322,22717
8322,22747
8322,22826
8322,22850
8322,22964
8322,23152
8322,23435
8322,23443
8322,23742
8322,23801
8322,23802
8322,23895
8322,24078
8322,24078
8322,24089
8322,24193
8322,24397
8322,24636
8322,24784
8322,25010
8322,25085
8322,25086
8322,25290
8322,25291
8322,25374
8322,25452
8322,25520
8322,25623
8322,25742
8322,25778
8322,25892
8322,25904
8322,26004
8322,26011
8322,26170
8322,26273
8322,26457
8322,26693
8322,26884
8322,26885
8322,26987
8322,27151
8322,27152
8322,27187
8322,27366
8322,27644
8322,5
8322,6
8322,6
8323,1749
8323,5495
8323,21663
8323,22363
8323,27109
8324,1086
8324,3310
8324,4919
8324,7242
8324,8758
8324,8890
8324,10969
8324,11992
8324,14047
8324,14983
8324,15084
8324,15972
8324,16611
8324,17502
8324,17696
8324,17993
8324,20218
8324,20854
8324,21577
8324,22468
8324,23791
8324,24865
8324,25432
8324,25710
8325,5699
8326,17410
8327,10867
8327,17848
8328,80
8328,217
8328,862
8328,3310
8328,4919
8328,5777
8328,6526
8328,7242
8328,8045
8328,8758
8328,8875
8328,9285
8328,10100
8328,10471
8328,11992
8328,13985
8328,14899
8328,14983
8328,15084
8328,15855
8328,15972
8328,17696
8328,17966
8328,17993
8328,19010
8328,19721
8328,20218
8328,20854
8328,21577
8328,22468
8328,23183
8328,23198
8328,23273
8328,23484
8328,23558
8328,23770
8328,24249
8328,24865
8328,25432
8328,26197
8328,27441
8329,895
8329,2851
8329,4075
8329,7569
8329,12847
8329,15062
8329,16819
8329,17049
8329,19511
8329,20548
8329,24553
8330,180
8330,415
8330,560
8330,690
8330,754
8330,851
8330,1393
8330,1592
8330,1882
8330,2183
8330,2269
8330,2302
8330,2307
8330,3001
8330,3069
8330,3880
8330,3891
8330,5141
8330,5342
8330,5963
8330,6449
8330,6488
8330,6532
8330,6579
8330,6956
8330,7040
8330,7362
8330,7453
8330,7675
8330,7862
8330,7967
8330,8229
8330,8272
8330,8348
8330,8697
8330,9320
8330,9929
8330,10026
8330,10032
8330,10169
8330,10867
8330,11414
8330,11647
8330,12105
8330,12514
8330,13033
8330,13440
8330,13650
8330,13650
8330,13744
8330,13846
8330,13997
8330,14147
8330,14564
8330,14846
8330,15182
8330,15427
8330,15546
8330,16973
8330,17516
8330,17607
8330,17651
8330,17848
8330,18233
8330,18455
8330,18497
8330,18794
8330,20843
8330,21663
8330,22204
8330,22290
8330,22561
8330,22642
8330,22953
8330,23188
8330,24386
8330,24774
8330,24894
8330,25487
8330,25669
8330,25825
8330,26060
8330,26160
8330,26281
8330,27097
8330,27472
8330,27489
8331,20399
8331,24145
8332,216
8332,10619
8332,11410
8332,11410
8332,13246
8332,13246
8332,19728
8332,19728
8333,13662
8333,26236
8334,3127
8334,10105
8334,10664
8334,20286
8335,19836
8336,139
8336,462
8336,674
8336,1254
8336,1352
8336,1435
8336,1583
8336,1669
8336,1726
8336,1790
8336,1822
8336,1998
8336,2083
8336,2084
8336,2241
8336,2242
8336,2259
8336,2360
8336,2375
8336,2403
8336,2519
8336,2680
8336,2796
8336,2917
8336,2918
8336,2942
8336,3052
8336,3273
8336,3328
8336,3744
8336,3860
8336,3884
8336,3932
8336,4111
8336,4186
8336,4203
8336,4430
8336,4692
8336,4695
8336,4839
8336,4841
8336,4900
8336,5059
8336,5157
8336,5178
8336,5220
8336,5227
8336,5331
8336,5388
8336,5458
8336,5590
8336,5706
8336,5877
8336,6104
8336,6224
8336,6396
8336,6447
8336,6522
8336,6942
8336,7056
8336,7086
8336,7092
8336,7194
8336,7354
8336,7375
8336,7510
8336,7534
8336,7642
8336,7650
8336,7652
8336,7895
8336,7925
8336,7964
8336,8339
8336,8449
8336,8463
8336,8590
8336,8619
8336,8712
8336,8828
8336,8858
8336,9005
8336,9212
8336,9290
8336,9291
8336,9418
8336,9718
8336,9800
8336,10025
8336,10155
8336,10257
8336,10394
8336,10408
8336,10570
8336,10633
8336,10794
8336,10915
8336,10926
8336,10927
8336,10945
8336,11191
8336,11321
8336,11327
8336,11391
8336,11448
8336,11462
8336,11764
8336,11804
8336,11882
8336,12168
8336,12297
8336,12563
8336,12582
8336,12585
8336,12643
8336,12716
8336,12804
8336,12880
8336,13069
8336,13094
8336,13350
8336,13448
8336,13450
8336,13535
8336,13604
8336,13613
8336,14005
8336,14135
8336,14150
8336,14159
8336,14341
8336,14524
8336,14525
8336,14597
8336,14698
8336,14715
8336,14757
8336,15005
8336,15007
8336,15139
8336,15359
8336,15705
8336,15706
8336,15826
8336,16013
8336,16095
8336,16119
8336,16186
8336,16248
8336,16249
8336,16327
8336,16506
8336,16695
8336,16778
8336,17068
8336,17114
8336,17339
8336,17393
8336,17427
8336,17713
8336,17882
8336,17986
8336,18218
8336,18281
8336,18434
8336,18734
8336,18863
8336,19418
8336,19482
8336,19737
8336,19945
8336,19947
8336,20091
8336,20247
8336,20364
8336,20634
8336,20655
8336,20686
8336,20797
8336,20846
8336,20982
8336,21170
8336,21191
8336,21337
8336,21556
8336,21605
8336,21609
8336,21676
8336,21737
8336,21885
8336,22008
8336,22246
8336,22405
8336,22528
8336,22817
8336,22957
8336,22975
8336,23096
8336,23281
8336,23326
8336,23479
8336,23511
8336,23584
8336,23684
8336,23729
8336,23757
8336,23862
8336,23897
8336,23971
8336,24040
8336,24373
8336,24469
8336,24536
8336,24620
8336,24621
8336,24689
8336,24742
8336,24743
8336,24853
8336,24867
8336,25019
8336,25155
8336,25228
8336,25457
8336,25461
8336,25844
8336,26115
8336,26401
8336,26603
8336,26689
8336,26697
8336,26851
8336,27154
8336,27297
8336,27567
8336,9
8337,458
8337,1771
8337,2665
8337,3331
8337,3753
8337,5281
8337,6250
8337,7235
8337,7492
8337,8154
8337,8183
8337,10415
8337,14106
8337,15109
8337,16250
8337,18681
8337,18721
8337,21013
8337,21126
8337,21714
8337,24798
8337,25779
8337,25852
8337,26990
8338,351
8338,4164
8338,5571
8338,9176
8338,10958
8338,16019
8338,16181
8338,16839
8338,18606
8338,22609
8338,22980
8338,23285
8338,24777
8338,25519
8338,26300
8339,43
8339,561
8339,1246
8339,1279
8339,1962
8339,2122
8339,2539
8339,2720
8339,3084
8339,3094
8339,3462
8339,3526
8339,3629
8339,3931
8339,4172
8339,4233
8339,4470
8339,4550
8339,4620
8339,5566
8339,5748
8339,5887
8339,6169
8339,6404
8339,6980
8339,7258
8339,7509
8339,7517
8339,7813
8339,8588
8339,9040
8339,9327
8339,9510
8339,9582
8339,9595
8339,9869
8339,10033
8339,10131
8339,10562
8339,10995
8339,12058
8339,12242
8339,12452
8339,12718
8339,12756
8339,12776
8339,14105
8339,14332
8339,14689
8339,14886
8339,15046
8339,15181
8339,15292
8339,15595
8339,16646
8339,16700
8339,18188
8339,18750
8339,18762
8339,19172
8339,19177
8339,19449
8339,19556
8339,19856
8339,19960
8339,20136
8339,20995
8339,21050
8339,21086
8339,21225
8339,21507
8339,21601
8339,22002
8339,22477
8339,22826
8339,22850
8339,23305
8339,23801
8339,24078
8339,24784
8339,25290
8339,25291
8339,25520
8339,25623
8339,25892
8339,26004
8339,26884
8339,26885
8339,26987
8339,27152
8339,27187
8339,27644
8339,5
8340,1544
8340,1850
8340,2429
8340,7665
8340,8078
8340,8078
8340,9875
8340,16550
8340,18749
8340,19306
8340,19306
8340,22641
8340,23153
8340,23243
8340,23487
8340,23487
8340,24567
8341,1970
8341,5768
8341,9470
8341,21775
8341,22707
8342,1408
8342,1408
8342,2439
8342,4341
8342,4341
8342,8235
8342,11054
8342,11054
8342,11775
8342,11775
8342,13798
8342,13798
8342,23153
8342,23487
8342,24518
8342,24518
8342,25347
8342,25347
8342,27558
8342,27558
8343,486
8343,2091
8343,2270
8343,2393
8343,3359
8343,7827
8343,8379
8343,8797
8343,8963
8343,9874
8343,10617
8343,11124
8343,11611
8343,11635
8343,11847
8343,12941
8343,14102
8343,15522
8343,16616
8343,16636
8343,18072
8343,19332
8343,19470
8343,20545
8343,20613
8343,21368
8343,21929
8343,23366
8343,23858
8343,27055
8344,117
8344,151
8344,177
8344,365
8344,1062
8344,1698
8344,1772
8344,1873
8344,2659
8344,2951
8344,3229
8344,3361
8344,3663
8344,5431
8344,6476
8344,6595
8344,6799
8344,7418
8344,7587
8344,8918
8344,9230
8344,9763
8344,10763
8344,11153
8344,11332
8344,11700
8344,11901
8344,14624
8344,14786
8344,14870
8344,15039
8344,16518
8344,16934
8344,17025
8344,17650
8344,18324
8344,18744
8344,19213
8344,19300
8344,21515
8344,21779
8344,22075
8344,22179
8344,22239
8344,22430
8344,23624
8344,24655
8344,24786
8344,25098
8344,27123
8344,27218
8345,4863
8345,9177
8345,9696
8345,13178
8346,962
8346,1710
8346,3803
8346,4634
8346,4763
8346,5435
8346,5548
8346,5677
8346,6508
8346,11660
8346,11728
8346,13544
8346,15666
8346,16423
8346,19610
8346,21469
8346,23272
8346,24300
8346,25135
8347,10400
8347,14702
8347,22223
8348,3524
8348,12335
8348,23432
8349,10978
8350,5139
8350,23816
8351,18352
8352,22727
8353,5699
8354,12474
8355,2491
8356,245
8356,669
8356,824
8356,3071
8356,3364
8356,3854
8356,4511
8356,5169
8356,6900
8356,6936
8356,8363
8356,10369
8356,11268
8356,11273
8356,12671
8356,12881
8356,13213
8356,13527
8356,13580
8356,13971
8356,14386
8356,14457
8356,17682
8356,17717
8356,18400
8356,18661
8356,20018
8356,20639
8356,21115
8356,21268
8356,21954
8356,22098
8356,22202
8356,22312
8356,22624
8356,22684
8356,22864
8356,23616
8356,24718
8356,27193
8356,27660
8357,19208
8357,22867
8357,22867
8358,9557
8358,11298
8358,17797
8358,25391
8359,1427
8360,361
8360,361
8360,5508
8360,6410
8360,10062
8360,13297
8360,13297
8360,15865
8360,15865
8360,16962
8360,20106
8360,22557
8360,24630
8360,24630
8361,12796
8361,18347
8362,8693
8362,16470
8362,17132
8363,4753
8364,19343
8365,6697
8366,3714
8366,3740
8366,4050
8366,4494
8366,5240
8366,7221
8366,7999
8366,8923
8366,8947
8366,8997
8366,10307
8366,12894
8366,13149
8366,13349
8366,14816
8366,16802
8366,16802
8366,17868
8366,18274
8366,18715
8366,19111
8366,21090
8366,22165
8366,22941
8366,23278
8366,25062
8366,25370
8366,27130
8367,1362
8367,1362
8367,2085
8367,2471
8367,5409
8367,11558
8367,13251
8367,13700
8367,13775
8367,13776
8367,14379
8367,15955
8367,16178
8367,17198
8367,19606
8367,22648
8367,24848
8367,25818
8367,27517
8368,18230
8368,19779
8369,21980
8370,17165
8370,17165
8370,21262
8371,6133
8372,5416
8373,17776
8374,19584
8375,13150
8375,24939
8376,12126
8376,12196
8376,24135
8376,24819
8376,25683
8377,151
8377,177
8377,2172
8377,2172
8377,3663
8377,3675
8377,4076
8377,4148
8377,4238
8377,4660
8377,5781
8377,5932
8377,5932
8377,6476
8377,7685
8377,8671
8377,12683
8377,13456
8377,13473
8377,14132
8377,14132
8377,15039
8377,15039
8377,15714
8377,15747
8377,16691
8377,16774
8377,19213
8377,19496
8377,19984
8377,19984
8377,22693
8377,22693
8377,23124
8377,23979
8377,23979
8378,6616
8378,9761
8378,25504
8379,18771
8379,24105
8379,24379
8380,14400
8381,14481
8381,19492
8381,21255
8382,8101
8383,5035
8383,8748
8383,12145
8384,13164
8385,6182
8385,7679
8385,7865
8385,11283
8385,18513
8385,20272
8385,22777
8386,1871
8387,23847
8388,11555
8389,18160
8389,24295
8390,21353
8391,8690
8392,6068
8393,4792
8394,6078
8394,14120
8395,6993
8395,21693
8396,9047
8397,9198
8398,9265
8398,10885
8399,2188
8400,8563
8400,10618
8401,103
8402,16801
8402,18766
8403,108
8404,24939
8405,5347
8406,22741
8406,27396
8407,13164
8408,6868
8409,6684
8410,5347
8411,19212
8412,3413
8412,8291
8412,12583
8412,24831
8413,687
8414,6561
8415,18122
8416,7883
8416,25213
8417,120
8418,7703
8419,10188
8420,10754
8421,2790
8421,2888
8421,11076
8421,14700
8421,18577
8421,18783
8422,8592
8422,21333
8422,23802
8422,24089
8423,10035
8423,11087
8424,4354
8424,15288
8425,1523
8425,21332
8425,22207
8425,23450
8426,490
8426,3102
8426,5202
8426,10370
8426,17185
8426,18268
8426,22351
8426,22351
8427,24204
8428,5867
8428,8889
8428,12032
8428,12599
8428,12800
8429,2097
8429,2928
8429,17072
8429,19150
8430,14210
8431,6252
8432,20530
8432,24097
8433,7825
8434,8232
8435,18621
8436,19088
8436,27602
8437,1063
8437,23496
8438,3641
8439,3640
8440,3640
8441,23441
8442,64
8442,66
8442,900
8442,4247
8442,9890
8442,11665
8442,11794
8442,16571
8442,19713
8442,20019
8442,21508
8442,22725
8442,22726
8442,22743
8442,23948
8442,26337
8443,20225
8443,20289
8443,21873
8444,2520
8444,4832
8444,5181
8444,14062
8444,24324
8445,8389
8446,5975
8446,7188
8446,10124
8446,14039
8446,15947
8446,21245
8446,21517
8446,22501
8447,1232
8447,4617
8447,11872
8448,13657
8448,21794
8449,3345
8449,7087
8449,14286
8450,3652
8451,6380
8452,6380
8453,3652
8453,12484
8454,5274
8454,6524
8454,8509
8454,9194
8454,18952
8454,24660
8454,26520
8454,27617
8455,21590
8456,8232
8457,15246
8457,18396
8458,5668
8458,7600
8458,13550
8459,10806
8459,14380
8459,23914
8459,25556
8460,12749
8461,14470
8462,12749
8463,4583
8464,15831
8465,25380
8466,6088
8466,17820
8466,19224
8466,19862
8466,22768
8467,6088
8467,11427
8467,17036
8467,19234
8467,20750
8467,22768
8467,25522
8468,12077
8469,9119
8470,4747
8470,18770
8471,13479
8471,20215
8472,2109
8472,17228
8473,1381
8473,3745
8474,23196
8475,15626
8476,2513
8476,7682
8476,11587
8476,18753
8476,20604
8477,3588
8477,6676
8477,11587
8477,11880
8477,18753
8477,19871
8477,19944
8477,25008
8477,25536
8478,25801
8479,27625
8480,16810
8481,2798
8482,775
8482,1338
8482,2187
8482,2253
8482,2285
8482,3385
8482,7383
8482,9923
8482,10985
8482,11144
8482,15623
8482,17648
8482,17940
8482,18956
8482,19465
8482,19775
8482,20542
8482,22921
8482,25149
8483,2809
8484,24874
8485,5454
8486,13625
8487,15108
8488,22780
8489,2239
8489,2894
8490,14403
8491,12875
8492,2929
8492,6268
8492,13621
8492,14184
8493,23444
8494,5993
8495,22302
8495,2
8496,1663
8497,15320
8497,18592
8497,22302
8498,5993
8498,27044
8499,15320
8499,27044
8500,6513
8501,324
8501,1047
